yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2015,TEX,AL,martini01,24,21,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,martiru01,129,118,129,117,0,117,0,2,0,0,0,0,0,0,5,9,0
2015,WAS,NL,martira04,13,0,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,martest01,153,143,153,151,0,0,0,0,0,0,141,18,0,151,0,2,6
2015,ATL,NL,masseni01,20,0,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,masseni01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,masteju01,18,9,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,mateoma01,26,0,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,mathije01,32,29,32,30,0,30,0,0,0,0,0,0,0,0,0,2,0
2015,LAA,AL,matthry01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,matthry01,57,0,54,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,matusbr01,58,0,5,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,matzst01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,matzety01,6,5,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0
2015,MIN,AL,mauerjo01,158,154,158,137,0,0,137,0,0,0,0,0,0,0,20,3,0
2015,SDN,NL,maurebr01,53,0,47,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,maxweju01,100,59,100,79,0,0,0,0,0,0,19,3,58,79,0,29,0
2015,MIN,AL,maytr01,48,16,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,maybica01,141,126,141,139,0,0,0,0,0,0,0,139,0,139,0,2,3
2015,NYN,NL,maybejo02,59,23,59,29,0,0,0,0,0,0,19,0,11,29,2,34,0
2015,SDN,NL,mazzoco01,8,0,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,mazzavi01,10,0,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,mcallza01,61,1,7,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,mcbrima02,20,8,20,8,0,0,4,0,0,0,3,0,2,5,0,12,0
2015,LAN,NL,mccarbr01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,mccanbr01,135,122,135,126,0,126,10,0,0,0,0,0,0,0,4,13,0
2015,DET,AL,mccanja02,114,103,114,112,0,112,0,0,0,0,0,0,0,0,1,6,0
2015,PIT,NL,mccutan01,157,154,157,152,0,0,0,0,0,0,0,152,0,152,3,2,0
2015,HOU,AL,mcculla02,22,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,mcfartj01,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,mcgehca01,60,21,60,29,0,0,20,0,10,0,0,0,0,0,1,35,0
2015,SFN,NL,mcgehca01,49,32,49,33,0,0,1,0,32,0,0,0,0,0,1,15,0
2015,TBA,AL,mcgeeja01,39,0,4,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,mcgowdu01,14,1,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,mcgousc01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,mchugco01,32,32,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,mckenmi01,58,32,58,32,0,32,0,0,0,0,0,0,0,0,1,25,0
2015,ATL,NL,mckiran01,27,0,24,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,medinyo01,5,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,medinyo01,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,medlekr01,15,8,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,mejiaje01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,melanma01,78,0,72,78,78,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,mendero01,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,mendero01,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,mercejo03,116,108,116,115,0,0,0,0,0,115,0,0,0,0,0,3,0
2015,CIN,NL,mesorde01,23,9,23,6,0,6,0,0,0,0,0,0,0,0,4,13,0
2015,MIN,AL,meyeral01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,middlwi01,83,65,83,75,0,0,2,0,69,8,0,0,0,0,0,12,0
2015,BOS,AL,mileywa01,32,32,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,millean01,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,millsbr02,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,millebr02,144,125,144,129,0,0,0,11,2,89,15,20,6,35,10,8,6
2015,COL,NL,milleju02,34,0,31,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,millesh01,33,33,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,milonto01,24,23,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,mitchbr01,20,2,3,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,molinya01,136,132,136,134,0,134,0,0,0,0,0,0,0,0,1,3,0
2015,NYN,NL,moneljo01,27,9,27,12,0,12,0,0,0,0,0,0,0,0,0,15,0
2015,CHA,AL,montafr01,7,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,monteje01,38,32,38,27,0,0,27,0,0,0,0,0,0,0,7,6,0
2015,CHN,NL,montemi01,113,91,113,109,0,109,0,0,0,0,0,0,0,0,1,18,0
2015,SEA,AL,montgmi01,16,16,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,montera01,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,mooread01,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,moorema02,12,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,moorety01,97,36,97,58,1,0,39,0,0,0,20,0,1,21,0,50,1
2015,KCA,AL,moralfr01,67,0,5,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,moralke01,158,150,158,9,0,0,9,0,0,0,0,0,0,0,141,8,0
2015,PIT,NL,morelbr01,3,2,3,2,0,0,0,0,2,0,0,0,0,0,0,1,0
2015,NYA,AL,morendi01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,morelmi01,132,117,132,120,0,0,120,0,0,0,0,0,0,0,7,14,0
2015,PHI,NL,morgaad01,15,15,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,morinmi01,47,0,2,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,morneju01,49,43,49,44,0,0,44,0,0,0,0,0,0,0,1,4,0
2015,NYN,NL,morriak01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,morrobr01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,morribr01,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,morrilo01,146,117,146,143,0,0,140,0,0,0,1,0,3,4,1,11,6
2015,MIA,NL,morsemi01,53,42,53,41,0,0,36,0,0,0,6,0,0,6,1,11,0
2015,PIT,NL,morsemi01,45,15,45,22,0,0,22,0,0,0,0,0,0,0,0,28,0
2015,PIT,NL,mortoch02,23,23,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,moscojo01,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,mossbr01,94,89,94,89,0,0,10,0,0,0,0,0,79,79,5,4,0
2015,SLN,NL,mossbr01,51,35,51,41,0,0,32,0,0,0,10,0,3,13,0,15,0
2015,CHN,NL,motteja01,57,0,55,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,moustmi01,147,140,147,146,0,0,0,0,146,0,0,0,0,0,0,4,0
2015,DET,AL,moyast01,9,5,9,7,0,0,0,0,0,0,2,0,5,7,2,1,1
2015,BOS,AL,mujiced01,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,mujiced01,38,0,3,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,muncyma01,45,27,45,37,0,0,23,0,16,0,0,0,0,0,1,11,1
2015,NYN,NL,munoda01,17,5,17,6,0,0,0,1,5,0,0,0,0,0,1,11,0
2015,CLE,AL,muratto01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,murphda07,48,39,48,32,0,0,0,0,0,0,32,0,0,32,8,9,0
2015,CLE,AL,murphda07,84,53,84,37,1,0,0,0,0,0,21,0,17,37,34,28,0
2015,NYN,NL,murphda08,130,121,130,121,0,0,17,69,42,0,0,0,0,0,1,8,0
2015,NYA,AL,murphjr01,67,43,67,65,0,65,0,0,0,0,0,0,0,0,1,3,3
2015,COL,NL,murphto04,11,10,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,murraco01,8,0,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,myerswi01,60,56,60,56,0,0,22,0,0,0,4,38,2,42,0,3,1
2015,BOS,AL,napolmi01,98,92,98,96,0,0,96,0,0,0,0,0,0,0,2,1,1
2015,TEX,AL,napolmi01,35,23,35,25,0,0,15,0,0,0,11,0,0,11,2,10,0
2015,MIA,NL,narvech01,15,2,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,navardi01,54,44,54,39,0,39,0,0,0,0,0,0,0,0,11,7,0
2015,BOS,AL,navada01,29,18,29,26,0,0,6,0,0,0,7,0,15,21,2,6,2
2015,TBA,AL,navada01,31,18,31,27,0,0,7,0,0,0,5,0,19,24,0,7,0
2015,LAA,AL,navaref01,54,20,54,46,0,0,29,0,0,0,15,0,3,17,2,8,2
2015,BAL,AL,navarre01,10,7,10,9,0,0,0,9,0,0,0,0,0,0,0,2,0
2015,CIN,NL,negrokr01,43,20,43,35,0,0,2,6,2,10,10,5,2,16,0,7,4
2015,MIL,NL,nelsoji02,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,nerishe01,32,0,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,nesbian01,24,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,neshepa01,66,0,5,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,nicasju01,54,1,52,53,53,0,0,0,0,0,0,0,0,0,0,0,1
2015,MIA,NL,nicolju01,13,12,13,12,12,0,0,0,0,0,0,0,0,0,0,0,1
2015,NYN,NL,niesejo01,33,29,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,nieuwki01,10,6,10,10,0,0,0,0,0,0,9,3,0,10,0,0,3
2015,NYN,NL,nieuwki01,64,21,64,41,0,0,0,0,0,0,25,13,7,41,0,29,2
2015,NYA,AL,noelri01,15,0,15,2,0,0,0,0,0,0,0,0,2,2,3,2,12
2015,CHA,AL,noesihe01,10,5,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,nolaaa01,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,nolasri01,9,8,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,nolinse01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,noonani01,14,5,14,8,0,0,3,0,0,5,0,0,0,0,0,5,2
2015,BAL,AL,norribu01,18,11,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,norribu01,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,norride01,147,132,147,137,0,128,17,0,0,0,0,0,0,0,1,14,0
2015,DET,AL,norrida01,8,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,norrida01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,novaiv01,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,nunezed02,72,48,72,47,0,0,0,1,16,27,3,0,0,3,16,9,9
2015,ARI,NL,nunovi01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,nunovi01,32,10,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,oberhbr01,8,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,obergsc01,64,0,61,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,obriepe04,8,1,8,3,0,0,0,0,0,0,3,0,0,3,0,6,0
2015,BAL,AL,odayda01,68,0,5,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,odorija01,28,28,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,odorro01,120,113,120,119,0,0,0,119,0,0,0,0,0,0,0,5,1
2015,NYN,NL,oflaher01,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,oflaher01,25,0,4,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,ogandal01,64,0,4,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,ogandne01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,ohlenro01,21,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,olivehe01,24,21,24,21,0,0,0,0,21,0,0,0,0,0,0,3,0
2015,SEA,AL,olmosed01,6,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,olsonty01,11,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,oltmi01,24,23,24,23,0,0,5,0,20,0,0,0,0,0,0,1,0
2015,CHN,NL,oltmi01,6,3,6,6,0,0,0,0,6,0,0,0,0,0,0,2,0
2015,SEA,AL,omallsh01,24,12,24,17,0,0,0,0,3,0,4,14,3,16,1,8,3
2015,KCA,AL,orlanpa01,86,63,86,79,0,0,0,0,0,0,37,5,45,79,3,3,7
2015,MIN,AL,orourry01,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,osichjo01,35,0,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,osullse01,13,13,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,osunaro01,68,0,4,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,oteroda01,41,0,2,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,ottavad01,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,owenshe02,11,11,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,owingch01,147,130,147,138,0,0,0,115,0,35,0,0,0,0,0,10,1
2015,MIA,NL,ozunama01,123,119,123,122,0,0,0,0,0,0,0,111,15,122,0,2,0
2015,ARI,NL,pachejo01,29,13,29,20,0,18,2,0,1,0,0,0,0,0,0,12,0
2015,SFN,NL,paganan01,133,123,133,124,0,0,0,0,0,0,0,124,0,124,1,9,1
2015,SFN,NL,panikjo01,100,95,100,99,0,0,0,99,0,0,0,0,0,0,0,4,0
2015,PHI,NL,papeljo01,37,0,36,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,papeljo01,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,paredji01,104,86,104,17,0,0,0,6,8,0,1,0,2,3,81,11,1
2015,SFN,NL,parkeja03,21,12,21,15,0,0,0,0,0,0,5,4,9,15,0,8,0
2015,COL,NL,parkeky01,46,27,46,33,0,0,2,0,0,0,28,0,5,32,0,13,0
2015,BAL,AL,parmech01,32,26,32,32,0,0,25,0,0,0,0,0,8,8,0,2,0
2015,NYN,NL,parnebo01,30,0,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,parrian01,17,1,17,16,0,0,0,0,6,10,0,0,0,0,0,2,2
2015,BAL,AL,parrage01,55,51,55,55,0,0,0,0,0,0,7,10,47,55,0,4,0
2015,MIL,NL,parrage01,100,75,100,89,0,0,0,0,0,0,46,31,16,89,0,17,1
2015,CIN,NL,parrama01,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,pattosp01,27,0,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,paulsbe01,116,79,116,102,0,0,91,0,0,0,19,0,1,20,0,21,2
2015,SEA,AL,paxtoja01,13,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,pazosja01,11,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,peacobr01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,pearcst01,92,79,92,87,0,0,28,18,0,0,41,0,8,49,1,10,0
2015,SFN,NL,peavyja01,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,pederjo01,151,137,151,147,0,0,0,0,0,0,0,147,0,147,0,9,1
2015,BOS,AL,pedrodu01,93,93,93,92,0,0,0,92,0,0,0,0,0,0,1,0,0
2015,BOS,AL,pegueca01,4,1,4,4,0,0,0,0,0,0,4,0,0,4,0,1,0
2015,TEX,AL,pegueca01,30,17,30,27,0,0,0,0,0,0,21,1,9,27,0,9,0
2015,MIN,AL,pelfrmi01,30,30,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,penaar01,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,penabr01,108,85,108,90,0,86,5,0,0,0,0,0,0,0,1,19,0
2015,KCA,AL,penafr01,8,1,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0
2015,SFN,NL,pencehu01,52,51,52,51,0,0,0,0,0,0,0,0,51,51,1,1,0
2015,ARI,NL,pennicl01,72,26,72,47,0,0,0,11,12,24,5,0,0,5,0,27,3
2015,TOR,AL,pennicl01,33,21,33,31,0,0,0,22,6,5,3,0,0,3,1,2,4
2015,ARI,NL,peralda01,149,116,149,131,0,0,0,0,0,0,124,1,9,131,0,21,0
2015,SLN,NL,peraljh01,155,149,155,148,0,0,0,0,0,148,0,0,0,0,2,6,0
2015,LAN,NL,perazjo01,7,6,7,7,0,0,0,6,0,0,0,1,0,1,0,0,1
2015,MIL,NL,peralwi01,20,20,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,perezca02,86,75,86,82,0,80,2,0,0,0,0,0,0,0,1,4,1
2015,ATL,NL,perezeu01,47,30,47,36,0,0,0,0,0,0,29,3,6,36,1,12,1
2015,DET,AL,perezhe01,22,7,22,18,0,0,4,5,8,3,0,0,0,0,1,5,2
2015,MIL,NL,perezhe01,90,59,90,83,0,0,3,14,72,3,0,0,0,0,0,17,3
2015,SFN,NL,perezju02,22,8,22,13,0,0,0,1,0,0,8,5,0,12,0,9,1
2015,TEX,AL,perezma02,14,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,perezol01,48,0,43,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,perezol01,22,0,3,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,perezro02,70,62,70,69,0,69,0,0,0,0,0,0,0,0,1,0,0
2015,KCA,AL,perezsa02,142,139,142,140,0,139,1,0,0,0,0,0,0,0,2,1,0
2015,ATL,NL,perezwi01,23,20,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,perkigl01,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,pestavi01,19,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,peterja01,152,137,152,144,0,0,0,144,0,0,0,0,0,0,0,11,2
2015,MIL,NL,petersh01,93,45,93,54,0,0,2,0,0,0,33,20,9,52,1,39,1
2015,NYA,AL,petitgr01,20,13,20,16,0,0,0,13,3,0,0,0,0,0,3,4,1
2015,SFN,NL,petityu01,42,1,40,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,petrija01,62,0,5,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,phamth01,52,35,52,44,0,0,0,0,0,0,18,33,3,44,0,12,1
2015,OAK,AL,phegljo01,73,62,73,68,0,68,0,0,0,0,0,0,0,0,0,8,1
2015,MIA,NL,phelpda01,23,19,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,phillbr01,148,141,148,141,0,0,0,141,0,1,0,0,0,0,0,7,0
2015,TOR,AL,pillake01,159,155,159,158,0,0,0,0,0,0,14,142,3,158,0,1,1
2015,TEX,AL,pimenst01,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,pindebr01,25,0,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,pinedmi01,27,27,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,pinoyo01,7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,pireljo01,37,21,37,30,0,0,0,27,0,0,2,0,1,3,3,7,6
2015,SLN,NL,piscost01,63,61,63,62,0,0,11,0,0,0,55,1,15,61,0,2,0
2015,NYN,NL,plaweke01,73,66,73,70,0,70,0,0,0,0,0,0,0,0,0,3,0
2015,MIN,AL,plouftr01,152,151,152,152,0,0,17,0,140,0,0,0,0,0,0,0,0
2015,PIT,NL,polangr01,153,137,153,149,0,0,0,0,0,0,8,2,144,149,0,10,0
2015,MIN,AL,polanjo01,4,3,4,4,0,0,0,0,0,4,0,0,0,0,0,1,0
2015,ARI,NL,polloaj01,157,143,157,151,0,0,0,0,0,0,0,151,0,151,0,7,1
2015,OAK,AL,pomerdr01,53,9,6,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,pompeda01,34,24,34,27,0,0,0,0,0,0,6,21,0,27,4,0,7
2015,BOS,AL,porceri01,28,28,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,poseybu01,150,143,150,142,0,106,42,0,0,0,0,0,0,0,3,6,0
2015,MIA,NL,pradoma01,129,127,129,129,0,0,0,11,124,0,0,0,0,0,0,1,0
2015,HOU,AL,preslal01,8,4,8,6,0,0,0,0,0,0,4,1,1,6,0,0,2
2015,MIN,AL,pressry01,27,0,6,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,priceda01,21,21,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,priceda01,11,11,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,pridija01,6,1,6,4,0,0,0,0,0,0,1,1,2,4,1,4,0
2015,LAN,NL,puigya01,79,71,79,78,0,0,0,0,0,0,0,0,78,78,0,5,0
2015,LAA,AL,pujolal01,157,157,157,95,0,0,95,0,1,0,0,0,0,0,62,0,0
2015,CHA,AL,putnaza01,49,0,3,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,quackke01,57,0,56,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,quintjo01,32,32,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,raburry01,82,50,82,36,1,0,0,0,0,0,18,0,17,35,35,29,0
2015,CHA,AL,ramiral03,154,152,154,152,1,0,0,0,0,152,0,0,0,0,1,2,0
2015,TBA,AL,ramirer02,34,27,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,ramirha01,105,103,105,92,0,0,0,0,1,0,92,0,0,92,11,2,0
2015,ARI,NL,ramirjc01,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,ramirjc01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,ramirjo01,97,84,97,94,0,0,0,33,13,46,2,0,0,2,1,3,3
2015,NYA,AL,ramirjo02,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,ramirjo02,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,ramirne01,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,BOS,AL,ramirno01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,ramosaj01,71,0,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,ramosce01,65,0,6,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,ramoswi01,128,124,128,125,0,125,0,0,0,0,0,0,0,0,1,3,0
2015,TEX,AL,ranauan01,4,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,rasmuco01,137,115,137,131,0,0,0,0,0,0,72,43,43,131,0,12,0
2015,LAA,AL,rasmuco02,16,1,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,rasmuro01,19,0,5,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,rasmuro01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,ravinjo01,9,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,rayro02,23,23,19,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,reaco01,7,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,1
2015,MIA,NL,realmjt01,126,116,126,118,0,118,0,0,0,0,0,0,0,0,0,7,3
2015,SDN,NL,rearich01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,reckean01,32,24,32,30,0,28,1,0,1,0,0,0,0,0,0,4,2
2015,OAK,AL,reddijo01,149,135,149,143,0,0,0,0,0,0,0,1,143,143,2,13,0
2015,TOR,AL,redmoto01,7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,ARI,NL,reedad01,38,0,35,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYN,NL,reedad01,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,reedch01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,reedmi02,7,1,7,3,0,0,0,0,0,0,0,0,3,3,0,3,1
2015,NYA,AL,refsnro01,16,12,16,15,0,0,0,15,0,0,0,0,0,0,0,2,1
2015,BAL,AL,reimono01,61,45,61,51,0,0,0,0,0,0,37,9,13,51,6,10,3
2015,WAS,NL,rendoan01,80,78,80,78,0,0,0,59,28,0,0,0,0,0,0,2,0
